batch_id,grade_id,userid,timestamp,finalgrade,knowledge_at_time
0,0,10000,2024-01-01 00:00:00,7.045670450528919,0.7284063292308576
0,1,10000,2024-01-01 01:00:00,8.079154401181222,0.6936094430200126
0,2,10000,2024-01-01 04:00:00,7.2927103905782875,0.577815330686921
0,3,10000,2024-01-01 04:30:00,6.8782585246194605,0.552054208612833
0,4,10000,2024-01-01 07:30:00,5.423382425159907,0.48158827697392986
0,5,10000,2024-01-01 08:00:00,5.533348196871956,0.47615888472306983
0,6,10000,2024-01-01 08:30:00,5.839901109345553,0.46795167902469403
0,7,10000,2024-01-01 09:00:00,6.601150227941659,0.45710688430767743
0,8,10000,2024-01-01 09:30:00,6.695355989320696,0.4583349358021918
0,9,10000,2024-01-01 10:00:00,6.285511683864222,0.44597894399278953
0,10,10000,2024-01-01 11:00:00,6.918817856076207,0.4321126402814752
0,11,10000,2024-01-01 11:30:00,6.663319937651745,0.4212848054169975
0,12,10000,2024-01-01 12:30:00,7.386451683684623,0.4115137130502762
0,13,10000,2024-01-01 14:00:00,6.159163050518146,0.4436479572911319
0,14,10000,2024-01-01 17:30:00,6.735291357549743,0.4254912242926126
0,15,10000,2024-01-01 18:30:00,6.722219806406322,0.4394723855101526
0,16,10000,2024-01-01 19:30:00,7.056155862069726,0.413947718899737
0,17,10000,2024-01-01 20:30:00,6.537581880719513,0.3921490820549541
0,18,10000,2024-01-01 21:00:00,6.7159587183014615,0.40530144785288647
0,19,10000,2024-01-01 22:00:00,5.594382005765413,0.3968404766908113
0,20,10000,2024-01-01 23:00:00,6.1719272803248,0.39943417210279125
0,21,10000,2024-01-01 23:30:00,6.167901350111414,0.40609741713156416
0,22,10000,2024-01-02 00:30:00,4.747545091581112,0.41948562436941245
0,23,10000,2024-01-02 01:00:00,7.192155873820652,0.4279262270777992
0,24,10000,2024-01-02 01:30:00,5.586732347305423,0.4151132685652081
0,25,10000,2024-01-02 04:00:00,5.495808137195787,0.40385458943076036
0,26,10000,2024-01-02 05:00:00,6.2525239980908935,0.4039667843036056
0,27,10000,2024-01-02 06:00:00,4.434572938376612,0.40113324307886505
0,28,10000,2024-01-02 06:30:00,7.6262619621768915,0.4035841184158253
0,29,10000,2024-01-02 08:30:00,5.880063445384812,0.42663307455947047
0,30,10000,2024-01-02 09:30:00,3.8539335966788784,0.41551221025815777
0,31,10000,2024-01-02 10:00:00,10.0,0.4171890824143052
0,32,10000,2024-01-02 12:30:00,6.152700572592778,0.4104882578249829
0,33,10000,2024-01-02 14:00:00,6.271742534090592,0.3881047805486928
0,34,10000,2024-01-02 16:00:00,4.498644454870104,0.3871581303695499
0,35,10000,2024-01-02 17:00:00,5.072611381811807,0.39103367563963254
0,36,10000,2024-01-02 19:00:00,4.032499611788138,0.36363471079926774
0,37,10000,2024-01-02 20:30:00,4.451354456918376,0.36419701580713176
0,38,10000,2024-01-02 21:00:00,5.679355650553888,0.3786787495442381
0,39,10000,2024-01-02 21:30:00,5.83083578005984,0.388675180356598
0,40,10000,2024-01-02 22:30:00,4.811429854745025,0.371052575547268
0,41,10000,2024-01-02 23:00:00,6.226792943706598,0.38357534433007107
0,42,10000,2024-01-03 01:00:00,6.0709697356788155,0.3656864420504386
0,43,10000,2024-01-03 02:00:00,5.37367516244583,0.3587862195449235
0,44,10000,2024-01-03 03:00:00,6.8521361895546775,0.36456173851571827
0,45,10000,2024-01-03 03:30:00,6.923096633682464,0.3754072286039672
0,46,10000,2024-01-03 05:00:00,4.951787020115479,0.36272997847508015
0,47,10000,2024-01-03 06:00:00,5.211078340758497,0.3481826093784613
0,48,10000,2024-01-03 06:30:00,6.811714107273774,0.3500581263717169
0,49,10000,2024-01-03 07:00:00,5.681215781049045,0.34931300640997537
0,50,10000,2024-01-03 09:00:00,5.831335252955003,0.3463991714547234
0,51,10000,2024-01-03 10:30:00,6.649384245075334,0.3203023054037207
0,52,10000,2024-01-03 11:00:00,3.5949204203845113,0.3268354270492651
0,53,10000,2024-01-03 12:00:00,5.1980595040434565,0.3254131110261955
0,54,10001,2024-01-01 00:30:00,4.211786746196509,0.31632145883659724
0,55,10001,2024-01-01 01:00:00,5.261121554084609,0.34329159276113136
0,56,10001,2024-01-01 04:30:00,5.982692140594385,0.37831318931505575
0,57,10001,2024-01-01 07:00:00,5.414005538764889,0.39789646566575115
0,58,10001,2024-01-01 08:30:00,6.679233532444115,0.39717758306032475
0,59,10001,2024-01-01 09:00:00,8.659647302894417,0.3880292414316496
0,60,10001,2024-01-01 10:30:00,5.4760954045144326,0.361731327857831
0,61,10001,2024-01-01 11:00:00,5.261763705985963,0.3670421212730404
0,62,10001,2024-01-01 11:30:00,4.9529840239219265,0.3744661014313545
0,63,10001,2024-01-01 12:00:00,6.6371527798775265,0.3899630416233915
0,64,10001,2024-01-01 12:30:00,6.719098136745063,0.4097302552658299
0,65,10001,2024-01-01 14:30:00,5.886285959476728,0.43899436650688883
0,66,10001,2024-01-01 15:30:00,5.382018402863039,0.43718613910419957
0,67,10001,2024-01-01 16:00:00,5.553581781704817,0.44897051151853035
0,68,10001,2024-01-01 17:00:00,5.474058391128249,0.4841188387124003
0,69,10001,2024-01-01 18:00:00,7.186553715585203,0.4803937437675076
0,70,10001,2024-01-01 19:30:00,8.026662660621925,0.4613787330926152
0,71,10001,2024-01-01 21:00:00,6.311097617799261,0.4384539951852451
0,72,10001,2024-01-01 22:00:00,6.7381441082896005,0.45217948030699656
0,73,10001,2024-01-01 22:30:00,4.879519702103032,0.46295658331977846
0,74,10001,2024-01-02 00:00:00,6.990490518716955,0.480842666861312
0,75,10001,2024-01-02 00:30:00,6.442078086741379,0.4933141988523138
0,76,10001,2024-01-02 01:00:00,6.082345179600487,0.4856306139875736
0,77,10001,2024-01-02 02:00:00,8.23766875220218,0.4821015973527583
0,78,10001,2024-01-02 02:30:00,7.025689286388771,0.498449132996215
0,79,10001,2024-01-02 03:00:00,6.984826774620344,0.5050506283081942
0,80,10001,2024-01-02 05:00:00,7.443612704922177,0.4880253758615076
0,81,10001,2024-01-02 06:00:00,6.15066772241432,0.49731816474962587
0,82,10001,2024-01-02 06:30:00,4.987137583009663,0.5084952967324856
0,83,10001,2024-01-02 07:30:00,5.889736169308597,0.5170381474346668
0,84,10001,2024-01-02 08:00:00,5.139410653172087,0.5144185420553995
0,85,10001,2024-01-02 08:30:00,5.490782923192121,0.5184010978071815
0,86,10001,2024-01-02 09:30:00,5.587614921281447,0.48826060035842417
0,87,10001,2024-01-02 12:00:00,8.338549540561846,0.4874231779372383
0,88,10001,2024-01-02 12:30:00,7.085354476684778,0.48076369787749546
0,89,10001,2024-01-02 13:30:00,5.845730471579696,0.4932840966124207
0,90,10001,2024-01-02 14:30:00,7.94353057256653,0.49247871982549246
0,91,10001,2024-01-02 15:00:00,7.924115210011106,0.4890550152143437
0,92,10001,2024-01-02 15:30:00,6.539299421441092,0.4870808124996688
0,93,10001,2024-01-02 17:00:00,5.791024639655249,0.49024110417653116
0,94,10001,2024-01-02 18:00:00,7.6881451520468636,0.48900280349069636
0,95,10001,2024-01-02 18:30:00,7.548624352067436,0.49454115901638057
0,96,10001,2024-01-02 19:00:00,5.886731829495287,0.49024307071453826
0,97,10001,2024-01-02 19:30:00,6.792681650426368,0.4987017636024927
0,98,10001,2024-01-02 20:00:00,6.955405674591611,0.49917021277037077
0,99,10001,2024-01-02 21:00:00,6.057120710166571,0.5141820498556247
0,100,10002,2024-01-01 02:30:00,4.422804847711672,0.23959842879113671
0,101,10002,2024-01-01 03:30:00,5.315903953782227,0.24156795133033304
0,102,10002,2024-01-01 04:30:00,6.538764616665971,0.24579733881951002
0,103,10002,2024-01-01 05:00:00,3.8836956766246544,0.255428374946253
0,104,10002,2024-01-01 05:30:00,7.484719827718459,0.2785398793047224
0,105,10002,2024-01-01 07:30:00,6.989576134901808,0.2918864814914741
0,106,10002,2024-01-01 08:00:00,6.616838951690543,0.2957557283244895
0,107,10002,2024-01-01 09:00:00,6.327678448141786,0.2925958498392027
0,108,10002,2024-01-01 09:30:00,5.402145010795757,0.2940567888304551
0,109,10002,2024-01-01 11:00:00,5.545142330462164,0.2952430548195253
0,110,10002,2024-01-01 11:30:00,5.089771244955143,0.3113293914762867
0,111,10002,2024-01-01 13:00:00,5.770064014623411,0.32778548931541696
0,112,10002,2024-01-01 14:30:00,6.33648495909773,0.3277612446948547
0,113,10002,2024-01-01 15:30:00,4.6883524885025825,0.33392373426952604
0,114,10002,2024-01-01 16:30:00,6.365561497456321,0.3355644733325838
0,115,10002,2024-01-01 18:00:00,4.551183661255124,0.3165324698165813
0,116,10002,2024-01-01 18:30:00,4.548229193581166,0.31359616441255345
0,117,10002,2024-01-01 20:00:00,5.969890654781841,0.3500838965685767
0,118,10002,2024-01-01 22:30:00,4.546654510977444,0.37642819139984945
0,119,10002,2024-01-01 23:00:00,5.109773673286124,0.3897201439516957
0,120,10002,2024-01-02 01:30:00,6.494981177807496,0.3808591802872866
0,121,10002,2024-01-02 02:00:00,5.833866045823174,0.3798520880435085
