id,timemodified,userid,courseid,finalgrade,itemtype
369515,2023-01-19,10000,670,6.479209660873416,course
337681,2023-01-18,10001,670,6.57233650035542,course
331028,2023-01-15,10002,670,8.295596857712287,course
399708,2023-01-13,10003,670,8.192539568966703,course
347082,2023-01-25,10004,670,7.615604128564511,course
327885,2023-01-06,10005,670,8.707489852686784,course
389956,2023-01-12,10006,670,8.826903226044223,course
388287,2023-01-09,10007,670,7.618691184546878,course
387938,2023-01-21,10008,670,6.45004290375712,course
370937,2023-01-07,10009,670,7.7772666844527585,course
306243,2023-01-14,10010,670,8.34616403425445,course
325205,2023-01-25,10011,670,8.520032547764375,course
370652,2023-01-11,10012,670,7.339888112958155,course
334226,2023-01-05,10013,670,6.9480658647737,course
371729,2023-01-02,10014,670,6.804625372550936,course
346906,2023-01-29,10015,670,7.863547503374858,course
340009,2023-01-10,10016,670,8.237351855643189,course
344021,2023-01-27,10017,670,7.211754768208124,course
337845,2023-01-09,10018,670,8.107254239877712,course
372707,2023-01-11,10019,670,6.600615261611128,course
308685,2023-01-18,10020,670,8.448680522943864,course
358903,2023-01-27,10021,670,7.8628051045157585,course
342269,2023-01-04,10022,670,8.694517354347255,course
379015,2023-01-20,10023,670,7.451548791864152,course
359256,2023-01-20,10024,670,7.229626337321568,course
387148,2023-01-11,10025,670,9.045465458751663,course
301643,2023-01-06,10026,670,9.195410160380309,course
330379,2023-01-21,10027,670,9.248807743538519,course
345015,2023-01-10,10028,670,6.041967554808502,course
388173,2023-01-18,10029,670,8.649560980686017,course
319480,2023-01-27,10030,670,6.729273067821255,course
352960,2023-01-19,10031,670,8.438677013119877,course
388145,2023-01-04,10032,670,8.483432003859013,course
351110,2023-01-22,10033,670,7.843849219390798,course
339260,2023-01-29,10034,670,5.88475242897625,course
321487,2023-01-19,10035,670,8.689041432155419,course
308636,2023-01-20,10036,670,8.11727186012781,course
331359,2023-01-30,10037,670,7.404305205009151,course
366630,2023-01-19,10038,670,6.458033052654532,course
396946,2023-01-18,10039,670,8.294063041567552,course
355211,2023-01-17,10040,670,6.601827969077264,course
313742,2023-01-09,10041,670,8.469785595342824,course
359579,2023-01-24,10042,670,7.097500191639295,course
369886,2023-01-14,10043,670,8.02009338834246,course
348696,2023-01-03,10044,670,5.991155238430062,course
356482,2023-01-14,10045,670,6.788242749568583,course
325823,2023-01-30,10046,670,8.482044124357547,course
352295,2023-01-25,10047,670,6.123193767598741,course
367952,2023-01-21,10048,670,6.962566215572923,course
390709,2023-01-18,10049,670,7.936792871828796,course
398730,2023-01-17,10050,670,7.596054197697902,course
338995,2023-01-26,10051,670,8.321111498215926,course
377361,2023-01-21,10052,670,6.635420522996146,course
371495,2023-01-09,10053,670,8.103726379042088,course
355522,2023-01-28,10054,670,7.710991971888519,course
326229,2023-01-04,10055,670,7.359983905600216,course
389119,2023-01-22,10056,670,7.010224055455396,course
323229,2023-01-19,10057,670,7.995646287396957,course
377630,2023-01-12,10058,670,8.03245273050796,course
370627,2023-01-09,10059,670,6.7561436878918215,course
386632,2023-01-23,10060,670,5.820824309511803,course
369343,2023-01-06,10061,670,6.404923591234173,course
310026,2023-01-08,10062,670,8.137543172999026,course
307558,2023-01-25,10063,670,7.3134817902288365,course
339512,2023-01-02,10064,670,5.892411717735752,course
386311,2023-01-04,10065,670,7.563805574027835,course
378269,2023-01-18,10066,670,7.347370497180141,course
361927,2023-01-17,10067,670,8.53330890933622,course
362870,2023-01-10,10068,670,7.455264720617408,course
397295,2023-01-04,10069,670,7.6170000480126765,course
315390,2023-01-15,10070,670,8.289434193730289,course
370544,2023-01-18,10071,670,7.656582265476341,course
398022,2023-01-12,10072,670,8.04950360991505,course
339001,2023-01-19,10073,670,7.627799660949134,course
399525,2023-01-22,10074,670,8.081969182984178,course
366510,2023-01-04,10075,670,7.216898981448719,course
318035,2023-01-09,10076,670,6.875943646268277,course
381270,2023-01-22,10077,670,5.871185099047661,course
384592,2023-01-20,10078,670,9.105057439473377,course
316018,2023-01-14,10079,670,5.697881366671891,course
347024,2023-01-04,10080,670,5.762002519564855,course
340889,2023-01-26,10081,670,8.918540026966248,course
302728,2023-01-29,10082,670,8.783514393569476,course
373648,2023-01-27,10083,670,7.066324771611525,course
337929,2023-01-13,10084,670,7.622415916561422,course
356708,2023-01-28,10085,670,8.080992098949064,course
302434,2023-01-23,10086,670,7.578594809364381,course
324807,2023-01-03,10087,670,7.585075023150472,course
337651,2023-01-30,10088,670,7.3410549519536525,course
389826,2023-01-22,10089,670,8.341251992297098,course
384411,2023-01-13,10090,670,6.795986949508705,course
332946,2023-01-04,10091,670,9.333482682557351,course
366350,2023-01-29,10092,670,8.796004969679137,course
334899,2023-01-06,10093,670,7.331179063676018,course
363406,2023-01-14,10094,670,8.747717900025117,course
310709,2023-01-25,10095,670,7.021472312437973,course
386550,2023-01-21,10096,670,7.78224750669064,course
351811,2023-01-29,10097,670,9.111523075554784,course
370110,2023-01-25,10098,670,7.378266316030741,course
341377,2023-01-08,10099,670,8.167566898144322,course
371967,2023-01-20,10100,670,7.833459682946955,course
322877,2023-01-28,10101,670,7.392032857899204,course
335468,2023-01-26,10102,670,7.569210167591783,course
359013,2023-01-28,10103,670,8.639716673797063,course
337127,2023-01-23,10104,670,7.781562348438737,course
304513,2023-01-13,10105,670,6.435239045739428,course
356896,2023-01-09,10106,670,7.809087736454345,course
387014,2023-01-17,10107,670,8.349109383217113,course
307401,2023-01-14,10108,670,8.184249687383746,course
371552,2023-01-24,10109,670,8.410527502207092,course
